"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_source.label"
"Armenia","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2015",0.685,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Armenia","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2015",17.791,,"Repository: ILO-STATISTICS - Micro data processing"
"Armenia","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2015",15.493,,"Repository: ILO-STATISTICS - Micro data processing"
"Armenia","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2015",1.023,,"Repository: ILO-STATISTICS - Micro data processing"
"Armenia","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2015",1.275,,"Repository: ILO-STATISTICS - Micro data processing"
"Armenia","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Total","2015",16.487,,"Repository: ILO-STATISTICS - Micro data processing"
"Armenia","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Agriculture","2015",15.546,,"Repository: ILO-STATISTICS - Micro data processing"
"Armenia","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Industry","2015",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Armenia","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Services","2015",0.849,,"Repository: ILO-STATISTICS - Micro data processing"
"Armenia","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Total","2015",4.049,,"Repository: ILO-STATISTICS - Micro data processing"
"Armenia","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Agriculture","2015",3.904,,"Repository: ILO-STATISTICS - Micro data processing"
"Armenia","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Services","2015",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Armenia","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2015",4.552,,"Repository: ILO-STATISTICS - Micro data processing"
"Armenia","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2015",4.327,,"Repository: ILO-STATISTICS - Micro data processing"
"Armenia","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2015",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Armenia","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2015",0.2,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Armenia","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2015",7.887,,"Repository: ILO-STATISTICS - Micro data processing"
"Armenia","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2015",7.315,,"Repository: ILO-STATISTICS - Micro data processing"
"Armenia","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2015",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Armenia","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2015",0.504,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Belize","Children in employment by sex, age and economic activity (thousands)","CLS - Child Activity Survey","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Total","2013",5.199,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","Children in employment by sex, age and economic activity (thousands)","CLS - Child Activity Survey","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Agriculture","2013",1.557,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","Children in employment by sex, age and economic activity (thousands)","CLS - Child Activity Survey","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Industry","2013",0.766,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","Children in employment by sex, age and economic activity (thousands)","CLS - Child Activity Survey","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Services","2013",2.865,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","Children in employment by sex, age and economic activity (thousands)","CLS - Child Activity Survey","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Not classified","2013",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Belize","Children in employment by sex, age and economic activity (thousands)","CLS - Child Activity Survey","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Total","2013",0.329,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","Children in employment by sex, age and economic activity (thousands)","CLS - Child Activity Survey","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Agriculture","2013",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Belize","Children in employment by sex, age and economic activity (thousands)","CLS - Child Activity Survey","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Industry","2013",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Belize","Children in employment by sex, age and economic activity (thousands)","CLS - Child Activity Survey","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Services","2013",0.25,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Belize","Children in employment by sex, age and economic activity (thousands)","CLS - Child Activity Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2013",1.076,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","Children in employment by sex, age and economic activity (thousands)","CLS - Child Activity Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2013",0.276,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","Children in employment by sex, age and economic activity (thousands)","CLS - Child Activity Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2013",0.134,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Belize","Children in employment by sex, age and economic activity (thousands)","CLS - Child Activity Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2013",0.655,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","Children in employment by sex, age and economic activity (thousands)","CLS - Child Activity Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Not classified","2013",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Belize","Children in employment by sex, age and economic activity (thousands)","CLS - Child Activity Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2013",3.794,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","Children in employment by sex, age and economic activity (thousands)","CLS - Child Activity Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2013",1.214,,"Repository: ILO-STATISTICS - Micro data processing"
